domain	admin_area_id	admin_area
midfloridanewspapers.com/triangle_news_leader	3590	Florida
knox.villagesoup.com	28610	Maine
casualhoya.com	1857	District of Columbia
wjbq.com	28610	Maine
blackandteal.com	3590	Florida
buccaneers.com	3590	Florida
naturecoaster.com	3590	Florida
knpr.org	18350	Nevada
thefootballgirl.com	28610	Maine
flbusinessdaily.com	3590	Florida
thecoastalstar.com	3590	Florida
marconews.com	3590	Florida
yoursun.com	3590	Florida
thenewtropic.com	3590	Florida
washingtoninformer.com	1857	District of Columbia
miamibeachtimes.com	3590	Florida
patch.com/maine/portland-me	28610	Maine
alligatorarmy.com	3590	Florida
inweekly.net	3590	Florida
patch.com/florida/pinellasbeaches	3590	Florida
sun-sentinel.com/local/palm-beach/wellington	3590	Florida
fishstripes.com	3590	Florida
starsandsticks.com	1857	District of Columbia
dothaneagle.com/jcfloridan	3590	Florida
stuartmagazine.com	3590	Florida
nevadaappeal.com/news/lahontan-valley	18350	Nevada
news-press.com	3590	Florida
tallahasseereports.com	3590	Florida
suwanneedemocrat.com/news/mayo_free_press	3590	Florida
gadcotimes.com	3590	Florida
palmbaydaily.com	3590	Florida
naplesillustrated.com	3590	Florida
chieflandcitizen.com	3590	Florida
bradenton.com	3590	Florida
chipleypaper.com	3590	Florida
naplesnews.com	3590	Florida
timesrecord.com	28610	Maine
fbnewsleader.com	3590	Florida
bizjournals.com/washington	1857	District of Columbia
willistonpioneer.com	3590	Florida
patch.com/district-columbia/georgetown	1857	District of Columbia
aroundosceola.com	3590	Florida
kdwn.com	18350	Nevada
sumtercountytimes.com	3590	Florida
patch.com/florida/tarponsprings	3590	Florida
jewishpresspinellas.com	3590	Florida
patch.com/district-columbia/washingtondc	1857	District of Columbia
margatenews.net	3590	Florida
santivachronicle.com	3590	Florida
northescambia.com	3590	Florida
wuft.org	3590	Florida
fort-myers-beach-observer.com	3590	Florida
orlandopinstripedpost.com	3590	Florida
lcnme.com	28610	Maine
villages-news.com	1857	District of Columbia
yoursun.com/venice	3590	Florida
sun-sentinel.com/local/palm-beach/boynton-beach	3590	Florida
newscentermaine.com	28610	Maine
sportscapitoldc.com	1857	District of Columbia
thephinsider.com	3590	Florida
amisun.com	3590	Florida
patch.com/florida/safetyharbor	3590	Florida
dctheatrescene.com	1857	District of Columbia
thecounty.me/category/the-star-herald	28610	Maine
polkleisuretime.blogs.theledger.com	3590	Florida
patch.com/nevada/lasvegas	18350	Nevada
patch.com/florida/westchase	3590	Florida
mainepublic.org	28610	Maine
thecounty.me/category/houlton-pioneer-times	28610	Maine
wusa9.com	1857	District of Columbia
machiasnews.com	28610	Maine
naples.floridaweekly.com	3590	Florida
intowner.com	1857	District of Columbia
wtxl.com	3590	Florida
tallahassee.com	3590	Florida
83degreesmedia.com	3590	Florida
westorlandonews.com	3590	Florida
rgj.com	18350	Nevada
pontevedrarecorder.com	3590	Florida
phinphanatic.com	3590	Florida
mcindependentnews.com	18350	Nevada
nevadanewsgroup.com	18350	Nevada
kkoh.com	18350	Nevada
1075jamz.fm	3590	Florida
kolotv.com	18350	Nevada
patch.com/florida/aventura	3590	Florida
jacksonville.com	3590	Florida
gotowncrier.com	3590	Florida
washingtonfootballwire.usatoday.com	1857	District of Columbia
957thehog.com	3590	Florida
904happyhour.com	3590	Florida
patch.com/florida/eastlake	3590	Florida
belmont.wickedlocal.com	29512	Massachusetts
scituate.wickedlocal.com	29512	Massachusetts
norwood.wickedlocal.com	29512	Massachusetts
spectrumlocalnews.com/ma/worcester	29512	Massachusetts
kingston.wickedlocal.com	29512	Massachusetts
nepm.org	29512	Massachusetts
woburn.wickedlocal.com	29512	Massachusetts
nantucketnpr.org	29512	Massachusetts
localheadlinenews.com/wakefield-daily-item-2	29512	Massachusetts
wareham.theweektoday.com	29512	Massachusetts
nashobavalleyvoice.com/location/connecticut/middlesex-county/shirley	29512	Massachusetts
hopkinton.wickedlocal.com	29512	Massachusetts
patch.com/massachusetts/easton-ma	29512	Massachusetts
flarecord.com	3590	Florida
palatkadailynews.com	3590	Florida
wruf.com	3590	Florida
mvprogress.com	18350	Nevada
pressherald.com/mainely-media	28610	Maine
positivelyosceola.com	3590	Florida
capitaloutlook.com	3590	Florida
naplesnews.com/community/the-banner	3590	Florida
mayportmirror.jacksonville.com	3590	Florida
orangeobserver.com	3590	Florida
sarasotapost.com	3590	Florida
thedestinlog.com	3590	Florida
pensacolavoice.com	3590	Florida
newsherald.com	3590	Florida
patch.com/florida/southtampa	3590	Florida
bizjournals.com/orlando	3590	Florida
miamiherald.com	3590	Florida
carsonnow.org	18350	Nevada
claytodayonline.com	3590	Florida
reviewjournal.com	18350	Nevada
caloosabelle.com	3590	Florida
yoursun.com/englewood	3590	Florida
sunjournal.com	28610	Maine
crestviewbulletin.com	3590	Florida
mynews13.com	3590	Florida
cape-coral-daily-breeze.com	3590	Florida
mysuncoast.com	3590	Florida
businessobserverfl.com	3590	Florida
nonahoodnews.com	3590	Florida
tampafp.com	3590	Florida
foxsports640.com	3590	Florida
991fmtalk.com	18350	Nevada
draysbay.com	3590	Florida
hernandophoenixnews.com	3590	Florida
tcpalm.com	3590	Florida
theclewistonnews.com	3590	Florida
folioweekly.com	3590	Florida
eastoftheriverdcnews.com	1857	District of Columbia
ellsworthamerican.com	28610	Maine
92moose.fm	28610	Maine
jaguarswire.usatoday.com	3590	Florida
litterboxcats.com	3590	Florida
charlottecounty.floridaweekly.com	3590	Florida
pineislandnews.com	3590	Florida
captivasanibel.com	3590	Florida
yoursun.com/charlotte	3590	Florida
wpbf.com	3590	Florida
news3lv.com	18350	Nevada
orlandomagicdaily.com	3590	Florida
patch.com/florida/pensacola	3590	Florida
foxreno.com	18350	Nevada
wptv.com	3590	Florida
local10.com	3590	Florida
news965.com	3590	Florida
wkgc.org	3590	Florida
fiddleheadfocus.com	28610	Maine
classiccountry1045.com	3590	Florida
keysnews.com/article/publication/florida-keys-free-press	3590	Florida
alligator.org	3590	Florida
thatssotampa.com	3590	Florida
patch.com/florida/miamibeach	3590	Florida
floridatoday.com	3590	Florida
starfl.com	3590	Florida
myq105.com	3590	Florida
tbnweekly.com	3590	Florida
wengradio.com	3590	Florida
wuwf.org	3590	Florida
wusf.org	3590	Florida
baynews9.com	3590	Florida
mdislander.com	28610	Maine
lccentral.com	18350	Nevada
bocamag.com	3590	Florida
patch.com/florida/pinecrest	3590	Florida
patch.com/florida/palmettobay-cutler	3590	Florida
thecounty.me	28610	Maine
palmcoastobserver.com	3590	Florida
sunjournal.com/weeklies/the-bethel-citizen	28610	Maine
fortlauderdaledaily.com	3590	Florida
tampabaynewswire.com	3590	Florida
knightsonice.com	18350	Nevada
remiamibeach.com	3590	Florida
floridaphoenix.com	3590	Florida
voidlive.com	3590	Florida
tbnweekly.com/north_county/dunedin_beacon	3590	Florida
capital959.com	28610	Maine
miami.cbslocal.com	3590	Florida
pressherald.com/south-portland-sentry	28610	Maine
bocaratonobserver.com	3590	Florida
thepenobscottimes.com	28610	Maine
patch.com/florida/miami	3590	Florida
pnj.com	3590	Florida
patch.com/florida/coralgables-coconutgrove	3590	Florida
fox4now.com	3590	Florida
patch.com/florida/boca-raton	3590	Florida
keysnews.com	3590	Florida
washingtonblade.com	1857	District of Columbia
sarasotamagazine.com	3590	Florida
starkejournal.com	3590	Florida
parklandtalk.com	3590	Florida
hometownnewsbrevard.com/news/local/palm_bay	3590	Florida
quoddytides.com	28610	Maine
fox5vegas.com	18350	Nevada
hometownnewsbrevard.com/news/local/north_brevard	3590	Florida
lkldnow.com	3590	Florida
firstcoastnews.com	3590	Florida
tampabay.com	3590	Florida
palmbeachermagazine.com	3590	Florida
nnbusinessview.com	18350	Nevada
wesh.com	3590	Florida
sebastiandaily.com	3590	Florida
news.gulfbreezenews.com	3590	Florida
portorangeobserver.com	3590	Florida
vegas.eater.com	18350	Nevada
coralspringstalk.com	3590	Florida
palmbeachdailynews.com	3590	Florida
miaminewtimes.com	3590	Florida
mypanhandle.com	3590	Florida
ktvn.com	18350	Nevada
news.wgcu.org	3590	Florida
escambiasunpress.com	3590	Florida
eujacksonville.com	3590	Florida
thecoastal.com	3590	Florida
lakewalesnews.net	3590	Florida
floridanewsline.com	3590	Florida
flamingomag.com	3590	Florida
englewoodreview.com	3590	Florida
orlandosentinel.com/news/volusia-county	3590	Florida
wafcfm.com	3590	Florida
localheadlinenews.com/lynnfield-villager	29512	Massachusetts
cohasset.wickedlocal.com	29512	Massachusetts
mansfield.wickedlocal.com	29512	Massachusetts
needham.wickedlocal.com	29512	Massachusetts
thereminder.com/localnews/west-springfield	29512	Massachusetts
patch.com/massachusetts/milton	29512	Massachusetts
boxborough.wickedlocal.com	29512	Massachusetts
wilbrahamhampdentimes.turley.com	29512	Massachusetts
midcitydcnews.com	1857	District of Columbia
washingtonian.com	1857	District of Columbia
southfloridareporter.com	3590	Florida
fortmyersbeach.news	3590	Florida
patch.com/florida/templeterrace	3590	Florida
wwjb.com	3590	Florida
thefloridastar.com	3590	Florida
flaglerlive.com	3590	Florida
citrustimesonline.com	3590	Florida
portlandphoenix.me	28610	Maine
themainewire.com	28610	Maine
blackandredunited.com	1857	District of Columbia
patch.com/florida/palmharbor	3590	Florida
patch.com/florida/plant-city	3590	Florida
wdea.am	28610	Maine
patch.com/maine/augusta	28610	Maine
patch.com/florida/bradenton	3590	Florida
mycbs4.com	3590	Florida
fortmyersbeachtalk.com	3590	Florida
saraacarter.com	1857	District of Columbia
communitynewspapers.com/category/south-miami-news	3590	Florida
bouldercityreview.com	18350	Nevada
cltampa.com	3590	Florida
themaineedge.com	28610	Maine
nevadacapitalnews.org	18350	Nevada
wokv.com	3590	Florida
sunjournal.com/weeklies/rumford-falls-times	28610	Maine
radio.com/theticketmiami	3590	Florida
thespectrum.com/mesquite	18350	Nevada
wmfe.org	3590	Florida
mynews4.com	18350	Nevada
newpelican.com	3590	Florida
pineisland-eagle.com	3590	Florida
wtwc40.com	3590	Florida
allucanheat.com	3590	Florida
hometownnewstc.com/news	3590	Florida
theherald.online	3590	Florida
palmbeachillustrated.com	3590	Florida
southdadenewsleader.com	3590	Florida
patch.com/florida/carrollwood	3590	Florida
news.wjct.org	3590	Florida
orlandosentinel.com/news/lake	3590	Florida
hogshaven.com	1857	District of Columbia
jacksonvillemom.com	3590	Florida
vegashockeyknight.com	18350	Nevada
srqmagazine.com	3590	Florida
penbaypilot.com	28610	Maine
lakecityreporter.com	3590	Florida
floridabulldog.org	3590	Florida
lasvegas.cbslocal.com	18350	Nevada
bangordailynews.com	28610	Maine
centraloklahomaweeklies.com/choctaw-times	26557	Oklahoma
theoklahomaeagle.net	26557	Oklahoma
oklahoman.com	26557	Oklahoma
waurikanewsjournal.com	26557	Oklahoma
stilwelldemocrat.com	26557	Oklahoma
okcfriday.com	26557	Oklahoma
tulsapeople.com	26557	Oklahoma
ledgerlcj.com	26557	Oklahoma
953thewolf.com	21517	Vermont
stormininnorman.com	26557	Oklahoma
montpelierbridge.org	21517	Vermont
1600kush.com	26557	Oklahoma
sandhillsexpress.com	26557	Oklahoma
commonsnews.org	21517	Vermont
welcometoloudcity.com	26557	Oklahoma
929thedrive.com	26557	Oklahoma
pistolsfiringblog.com	26557	Oklahoma
newson6.com	26557	Oklahoma
koco.com	26557	Oklahoma
kten.com	26557	Oklahoma
miamiok.com	26557	Oklahoma
vtcng.com/stowetoday	21517	Vermont
bartlesvilleradio.com	26557	Oklahoma
swoknews.com	26557	Oklahoma
theclevelandamerican.com	26557	Oklahoma
kjrh.com	26557	Oklahoma
kgou.org	26557	Oklahoma
tahlequahdailypress.com	26557	Oklahoma
stiglernews.com	26557	Oklahoma
colchestersun.com	21517	Vermont
crimsonandcreammachine.com	26557	Oklahoma
poncacitynews.com	26557	Oklahoma
vpr.org	21517	Vermont
vtdigger.org	21517	Vermont
okeenerecord.com	26557	Oklahoma
soonerswire.usatoday.com	26557	Oklahoma
examiner-enterprise.com	26557	Oklahoma
durantdemocrat.com	26557	Oklahoma
addisonindependent.com	21517	Vermont
poteaudailynews.com	26557	Oklahoma
stowetoday.com	21517	Vermont
essexreporter.com	21517	Vermont
patch.com/oklahoma/tulsa	26557	Oklahoma
press-leader.com	26557	Oklahoma
vtcng.com	21517	Vermont
newsreview.com/reno/home	18350	Nevada
ospreyobserver.com	3590	Florida
lasvegassun.com	18350	Nevada
keysweekly.com	3590	Florida
wabi.tv	28610	Maine
thesky973.radio.com	3590	Florida
oysterradio.com	3590	Florida
wmbt901.com	3590	Florida
gatorswire.usatoday.com	3590	Florida
orlandosentinel.com/news/seminole-county	3590	Florida
tomahawknation.com	3590	Florida
ggwash.org	1857	District of Columbia
freepressonline.com	28610	Maine
tbnweekly.com/clearwater_beacon	3590	Florida
spectrumlocalnews.com/fl/orlando	3590	Florida
orlandosentinel.com	3590	Florida
hometownnewsbrevard.com	3590	Florida
blackandgoldbanneret.com	3590	Florida
bocanewspaper.com	3590	Florida
newschief.com	3590	Florida
stateoftheu.com	3590	Florida
wmtw.com	28610	Maine
yoursun.com/arcadia	3590	Florida
calleochonews.com	3590	Florida
tbnweekly.com/north_county/palm_harbor_beacon	3590	Florida
patch.com/florida/ponte-vedra-beach	3590	Florida
lwherald.com	3590	Florida
patch.com/florida/orlando	3590	Florida
miabites.com	3590	Florida
inflorida.com	3590	Florida
rgj.com/news/leader-courier-news	18350	Nevada
fcir.org	3590	Florida
enidnews.com	26557	Oklahoma
thevermontstandard.com	21517	Vermont
blackchronicle.com	26557	Oklahoma
news-star.com	26557	Oklahoma
ktul.com	26557	Oklahoma
readfrontier.org	26557	Oklahoma
pawhuskajournalcapital.com	26557	Oklahoma
patch.com/connecticut/durham	28468	Connecticut
tricornernews.com/lakeville-journal-0	28468	Connecticut
inqnews.com	28468	Connecticut
patch.com/connecticut/stratford	28468	Connecticut
myrecordjournal.com	28468	Connecticut
patch.com/connecticut/newhaven	28468	Connecticut
johnstonsunrise.net	35308	Rhode Island
ctmirror.org	28468	Connecticut
wnpr.org	28468	Connecticut
independentri.com	35308	Rhode Island
courant.com/ctnow	28468	Connecticut
whatsupnewp.com	35308	Rhode Island
newcanaanite.com	28468	Connecticut
theday.com	28468	Connecticut
milfordmirror.com	28468	Connecticut
patch.com/connecticut/bethel	28468	Connecticut
countytimes.com	28468	Connecticut
thewesterlysun.com	28468	Connecticut
abc6.com	35308	Rhode Island
ricentral.com	35308	Rhode Island
patch.com/connecticut/branford	28468	Connecticut
rep-am.com	28468	Connecticut
patch.com/connecticut/stonington	28468	Connecticut
dolphin-news.com	28468	Connecticut
norwichbulletin.com	28468	Connecticut
greenwichfreepress.com	28468	Connecticut
theday.com/section/nwsbytown&profile=1023	28468	Connecticut
journalinquirer.com	28468	Connecticut
mycitizensnews.net	28468	Connecticut
patch.com/connecticut/bridgeport	28468	Connecticut
primepublishers.com/towntimesnews	28468	Connecticut
thehour.com	28468	Connecticut
westportnow.com	28468	Connecticut
heraldtribune.com	3590	Florida
thecountyrecord.net	3590	Florida
hernandonewstoday.com	3590	Florida
beacononlinenews.com	3590	Florida
i95rocks.com	28610	Maine
fernandinaobserver.com	3590	Florida
patch.com/florida/gulfport	3590	Florida
lasvegasmagazine.com	18350	Nevada
mixmaine.com	28610	Maine
polk-county.net	3590	Florida
spectrumlocalnews.com/fl/tampa	3590	Florida
hometownnewsvolusia.com	3590	Florida
tbnweekly.com/belleair_bee	3590	Florida
wokc.com	3590	Florida
weartv.com	3590	Florida
theapopkavoice.com	3590	Florida
bigcatcountry.com	3590	Florida
pressherald.com/coastal-journal	28610	Maine
bayfavorites.com	28610	Maine
news-journalonline.com	3590	Florida
patch.com/rhode-island/cranston	35308	Rhode Island
wesufm.org	28468	Connecticut
i95rock.com	28468	Connecticut
wfsb.com	28468	Connecticut
glcitizen.com	28468	Connecticut
patch.com/connecticut/manchester	28468	Connecticut
wtnh.com	28468	Connecticut
ctpost.com	28468	Connecticut
newstimes.com	28468	Connecticut
myrecordjournal.com/News/Southington	28468	Connecticut
ricentral.com/kent_county_daily_times	35308	Rhode Island
patch.com/connecticut/middletown-ct	28468	Connecticut
940sportsradio.com	28468	Connecticut
patch.com/connecticut/groton	28468	Connecticut
pawtuckettimes.com	35308	Rhode Island
patch.com/connecticut/stafford-willington	28468	Connecticut
406mtsports.com	36387	Montana
glasgowcourier.com	36387	Montana
billingsgazette.com	36387	Montana
1075zoofm.com	36387	Montana
newstalk955.com	36387	Montana
newingtontowncrier.com	28468	Connecticut
thenorthcentralnews.com	28468	Connecticut
patch.com/connecticut/canton-ct	28468	Connecticut
myrecordjournal.com/News/Berlin-Citizen	28468	Connecticut
cheshireherald.com	28468	Connecticut
thewesterlysun.com/news/charlestown	35308	Rhode Island
golocalprov.com	35308	Rhode Island
patch.com/connecticut/windsorlocks	28468	Connecticut
flatheadbeacon.com	36387	Montana
kgvm.org	36387	Montana
belgrade-news.com	36387	Montana
yellowstonecountynews.com	36387	Montana
choteauacantha.com	36387	Montana
phillipscountynews.com	36387	Montana
havredailynews.com	36387	Montana
greatfallstribune.com	36387	Montana
falloncountyextra.com	36387	Montana
kxlo-klcm.com	36387	Montana
judithbasinpress.net	36387	Montana
ravallirepublic.com	36387	Montana
dillontribune.com	36387	Montana
ksenam.com	36387	Montana
fairfieldsuntimes.com	36387	Montana
kulr8.com	36387	Montana
patch.com/montana/billings	36387	Montana
carboncountynews.com	36387	Montana
independent-press.com	36387	Montana
krtv.com	36387	Montana
web.kxgn.com	36387	Montana
livingstonenterprise.com	36387	Montana
cutbankpioneerpress.com/glacier_reporter	36387	Montana
rangerreview.com	36387	Montana
bigforkeagle.com	36387	Montana
newstalkkgvo.com	36387	Montana
laureloutlook.com	36387	Montana
bighorncountynews.com	36387	Montana
montanian.com	36387	Montana
stillwatercountynews.com	36387	Montana
nbcmontana.com	36387	Montana
morningjournal.com	29828	Ohio
dawgpounddaily.com	29828	Ohio
wakg.com	915	Virginia
daily-jeff.com	29828	Ohio
columbusmessenger.com	29828	Ohio
	29828	Ohio
thefranklinnewspost.com	915	Virginia
blueridgemuse.com	915	Virginia
flathatnews.com	915	Virginia
virginialiving.com	915	Virginia
patch.com/virginia/burke	915	Virginia
patch.com/ohio/avon-oh	29828	Ohio
vcuramnation.com	915	Virginia
styleweekly.com	915	Virginia
wbat.com	29828	Ohio
thekeyplay.com	915	Virginia
scriptype.com	29828	Ohio
wtov9.com	29828	Ohio
daltonkidronnews.com	29828	Ohio
crawfordcountynow.com	29828	Ohio
10tv.com	29828	Ohio
thepostnewspapers.com/trading_post	29828	Ohio
reston-connection.com	915	Virginia
pilotonline.com	915	Virginia
helenair.com	36387	Montana
roundupweb.com	36387	Montana
cutbankpioneerpress.com/cut_bank_pioneer_press	36387	Montana
sspmt.com	36387	Montana
thepublicsradio.org	35308	Rhode Island
patch.com/connecticut/simsbury	28468	Connecticut
ehgazette.com	28468	Connecticut
patch.com/connecticut/meriden	28468	Connecticut
	35308	Rhode Island
origin.turnto10.com	35308	Rhode Island
thewesterlysun.com/news/mystic-river-press	28468	Connecticut
theday.com/section/nwsbytown&profile=1001	28468	Connecticut
whatsuprhodeisland.com	35308	Rhode Island
ktvq.com	36387	Montana
leaderadvertiser.com	36387	Montana
thewesternnews.com	36387	Montana
hungryhorsenews.com	36387	Montana
theindependentobserver.com	36387	Montana
klyq.com	36387	Montana
charkoosta.com	36387	Montana
missoulacurrent.com	36387	Montana
blackfootvalleydispatch.com	36387	Montana
sidneyherald.com	36387	Montana
blainecountyjournal.com	36387	Montana
955kmbr.com	36387	Montana
bigsandymountaineer.com	36387	Montana
terrytribune.com	36387	Montana
lonepeaklookout.com	36387	Montana
valleyjournal.net	36387	Montana
ekalakaeagle.com	36387	Montana
lewistownnews.com	36387	Montana
alternativemissoula.com	36387	Montana
butteweekly.com	36387	Montana
cutbankpioneerpress.com/shelby_promoter	36387	Montana
mooseradio.com	36387	Montana
patch.com/connecticut/darien	28468	Connecticut
thechronicle.com	28468	Connecticut
motifri.com	35308	Rhode Island
bristolobserver.com	28468	Connecticut
darientimes.com	28468	Connecticut
patch.com/rhode-island/tiverton	35308	Rhode Island
boulder-monitor.com	36387	Montana
930kmpt.com	36387	Montana
ypradio.org	36387	Montana
patch.com/montana/missoula	36387	Montana
	36387	Montana
mtpr.org	36387	Montana
dailyleader.com	37030	Mississippi
greenecountyheraldonline.com	37030	Mississippi
grenadastar.com	37030	Mississippi
patch.com/new-jersey/secaucus	5237	New Jersey
hobokengirl.com	5237	New Jersey
patch.com/new-jersey/longvalley	5237	New Jersey
thetylertowntimes.org	37030	Mississippi
bigtimberpioneer.net	36387	Montana
cutbankpioneerpress.com/the_valierian	36387	Montana
mtstandard.com	36387	Montana
madisoniannews.com	36387	Montana
kpax.com	36387	Montana
jewishledger.com	28468	Connecticut
theday.com/section/nwsbytown&profile=1084	28468	Connecticut
patch.com/connecticut/mansfield	28468	Connecticut
patch.com/connecticut/berlin	28468	Connecticut
cranstononline.com	35308	Rhode Island
theresident.com	28468	Connecticut
patch.com/connecticut/stamford	28468	Connecticut
patch.com/connecticut/hartford	28468	Connecticut
bristolpress.com	28468	Connecticut
starlocalmedia.com/friscoenterprise	6614	Texas
claycountyleader.com	6614	Texas
starlocalmedia.com/thecolonycourierleader	6614	Texas
bowienewsonline.com	6614	Texas
thealbanynews.net	6614	Texas
montgomerycountypolicereporter.com	6614	Texas
texasborderbusiness.com	6614	Texas
lulingnewsboy.com	6614	Texas
azlenews.net	6614	Texas
mrt.com	6614	Texas
thescore.com	6614	Texas
oakhillgazette.com	6614	Texas
therecordlive.com	6614	Texas
dallas.culturemap.com	6614	Texas
starlocalmedia.com/coppellgazette	6614	Texas
gatesvillemessenger.com	6614	Texas
archercountynews.com	6614	Texas
montgomerycountynews.net	6614	Texas
960kgkl.com	6614	Texas
thehiconewsreview.com	6614	Texas
clarendonlive.com	6614	Texas
kdhnews.com	6614	Texas
theleadernews.com	6614	Texas
1025kiss.com	6614	Texas
fbherald.com	6614	Texas
patch.com/texas/north-austin	6614	Texas
tdtnews.com	6614	Texas
eastlandcountytoday.com/eastland-telegram	6614	Texas
wilsoncountynews.com	6614	Texas
caprockcourier.com	6614	Texas
starlocalmedia.com/celinarecord	6614	Texas
chron.com/neighborhood/east-montgomery	6614	Texas
everythinglubbock.com	6614	Texas
patch.com/texas/mckinney-frisco	6614	Texas
patch.com/texas/irving-tx	6614	Texas
heralddemocrat.com	6614	Texas
cw35.com	6614	Texas
bigbendsentinel.com	6614	Texas
kkam.com	6614	Texas
myreporternews.com/category/manvel	6614	Texas
freestonecountytimesonline.com	6614	Texas
forneymessengernewspaper.com	6614	Texas
sealynews.com	6614	Texas
portlavacawave.com	6614	Texas
mexiadailynews.com	6614	Texas
mysoutex.com	6614	Texas
patch.com/texas/plano	6614	Texas
bellvilletimes.com	6614	Texas
vanzandtnews.com	6614	Texas
myhighplains.com	6614	Texas
elpasoheraldpost.com	6614	Texas
tylerpaper.com	6614	Texas
richardsontoday.com	6614	Texas
kxan.com	6614	Texas
weimarmercury.com	6614	Texas
theneighborsmagazine.com	6614	Texas
lavernianews.com	6614	Texas
stylemagazine.com	6614	Texas
pressreporter.com	6614	Texas
goodbullhunting.com	6614	Texas
nenewsroom.com	6614	Texas
kixs.com	6614	Texas
silsbeebee.com	6614	Texas
bctribune.com	6614	Texas
ksam1017.com	6614	Texas
wtaw.com	6614	Texas
patch.com/texas/humble-kingwood	6614	Texas
fortworthbusiness.com	6614	Texas
chron.com	6614	Texas
patch.com/texas/southaustin	6614	Texas
orangeleader.com	6614	Texas
kfmx.com	6614	Texas
overtontx.wesferguson.net	6614	Texas
statelinetribune.com	6614	Texas
thecomfortnews.com	6614	Texas
athensreview.com	6614	Texas
texomashomepage.com	6614	Texas
cameronherald.com/thorndale	6614	Texas
hillcountrypassport.com/jcrc	6614	Texas
lmtonline.com	6614	Texas
teaguechronicle.com	6614	Texas
oltononline.com	6614	Texas
eastlandcountytoday.com/ranger-times	6614	Texas
lampasasradio.com	6614	Texas
mix941kmxj.com	6614	Texas
westtexastribune.com	6614	Texas
farmersvilletimes.com	6614	Texas
climbingtalshill.com	6614	Texas
valleycentral.com	6614	Texas
helotesecho.com	6614	Texas
inewsource.org	6614	Texas
community-news.com	6614	Texas
yourvalleyvoice.com	6614	Texas
houseofhouston.com	6614	Texas
statesman.com	6614	Texas
schulenburgsticker.com	6614	Texas
frontporchnewstexas.com	6614	Texas
thecomanchechief.com	6614	Texas
frio-nuecescurrent.com	6614	Texas
kera.org	6614	Texas
fox38corpuschristi.com	6614	Texas
cowboyswire.usatoday.com	6614	Texas
cbc-radio.com	6614	Texas
iowaparkleader.com	6614	Texas
weatherforddemocrat.com	6614	Texas
nbcdfw.com	6614	Texas
dcpressonline.com	6614	Texas
seguingazette.com	6614	Texas
sansabanews.com	6614	Texas
austinchronicle.com	6614	Texas
saladovillagevoice.com	6614	Texas
journal-spectator.com/east_bernard_express	6614	Texas
click2houston.com	6614	Texas
ktep.org	6614	Texas
mix931fm.com	6614	Texas
franklin-advocate.com	6614	Texas
springtown-epigraph.net	6614	Texas
patch.com/texas/waco	6614	Texas
fox4beaumont.com	6614	Texas
burlesonstar.net	6614	Texas
pleasantonexpress.com	6614	Texas
dallasobserver.com	6614	Texas
klaq.com	6614	Texas
houstonchronicle.com/neighborhood/eastex	6614	Texas
937theeagle.com	6614	Texas
newswest9.com	6614	Texas
spacecityweather.com	6614	Texas
austinmonthly.com	6614	Texas
benbrooklife.com	6614	Texas
q1077.com	6614	Texas
mysoutex.com/refugio_county_press	6614	Texas
drippingspringsnews.com	6614	Texas
theflashtoday.com	6614	Texas
texags.com	6614	Texas
hillcountrypassport.com/llano	6614	Texas
vhtx.news	6614	Texas
communityimpact.com/houston	6614	Texas
prestonhollowpeople.com	6614	Texas
power959.com	6614	Texas
thepulsenews.net	6614	Texas
midlothianmirror.com	6614	Texas
dailysentinel.com	6614	Texas
austincountynewsonline.com	6614	Texas
papercitymag.com	6614	Texas
eparisextra.com	6614	Texas
therivardreport.com	6614	Texas
rockwallheraldbanner.com	6614	Texas
ktsm.com	6614	Texas
pecos.net/news/daily/pecosent.htm	6614	Texas
murphymonitor.com	6614	Texas
coloradocountycitizen.com	6614	Texas
uvaldeleadernews.com	6614	Texas
burntorangenation.com	6614	Texas
whitewrightsun.com	6614	Texas
mexiconewsdaily.com	6614	Texas
brownsvillepress.com	6614	Texas
inforney.com	6614	Texas
leoncountytoday.com	6614	Texas
breckenridgeamerican.com	6614	Texas
starlocalmedia.com/lakecitiessun	6614	Texas
tricountypress.com	6614	Texas
12newsnow.com	6614	Texas
mt-vernon.com	6614	Texas
austin.eater.com	6614	Texas
yourglenrosetx.com	6614	Texas
newsradioklbj.com	6614	Texas
today.agrilife.org	6614	Texas
talk1370.radio.com	6614	Texas
thehamiltonherald-news.com	6614	Texas
929nin.com	6614	Texas
patch.com/texas/spring	6614	Texas
perrytonherald.com	6614	Texas
kxlh.com	36387	Montana
montanasports.com	36387	Montana
seeleylake.com	36387	Montana
dailyinterlake.com	36387	Montana
salegalnews.com	6614	Texas
fredericksburgstandard.com	6614	Texas
kristv.com	6614	Texas
kut.org	6614	Texas
sportsday.dallasnews.com	6614	Texas
chron.com/neighborhood/deerpark	6614	Texas
bowiecountynow.com	6614	Texas
kagstv.com	6614	Texas
thefacts.com	6614	Texas
tylercountybooster.com	6614	Texas
ozonastockman.com	6614	Texas
keos.org	6614	Texas
cameronherald.com	6614	Texas
cuerorecord.com	6614	Texas
jacksonvilleprogress.com	6614	Texas
bizjournals.com/dallas	6614	Texas
highlandernews.com	6614	Texas
herald-zeitung.com	6614	Texas
bluebonnetnews.com	6614	Texas
lakewood.advocatemag.com	6614	Texas
kgncnewsnow.com	6614	Texas
